MONTH,DAY,Date,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_REASON,ID
3,5,3/5/15,495,,PHL,PHX,1,B,35495
3,5,3/5/15,2272,N479WN,HOU,BNA,1,B,352272N479WN
3,5,3/5/15,1782,N781WN,ATL,LGA,1,B,351782N781WN
3,5,3/5/15,4639,N963WN,BWI,MDW,1,B,354639N963WN
3,5,3/5/15,2234,N769SW,DAL,LAX,1,B,352234N769SW
3,5,3/5/15,469,,OKC,ATL,1,B,35469
3,5,3/5/15,5187,N936EV,GTR,ATL,1,B,355187N936EV
3,5,3/5/15,2965,N604MQ,SGF,DFW,1,B,352965N604MQ
3,5,3/5/15,3390,N516MQ,LIT,LGA,1,B,353390N516MQ
3,5,3/5/15,1101,N5EKAA,JFK,MIA,1,B,351101N5EKAA
3,5,3/5/15,2401,N852AA,DFW,LAX,1,B,352401N852AA
3,5,3/5/15,605,,BWI,PHX,1,B,35605
3,5,3/5/15,1850,,PHL,MCO,1,B,351850
3,5,3/5/15,709,,BNA,BWI,1,B,35709
3,5,3/5/15,773,N919WN,SDF,MDW,1,B,35773N919WN
3,5,3/5/15,2973,N518MQ,GRR,DFW,1,B,352973N518MQ
3,5,3/5/15,4292,N11181,SBN,EWR,1,C,354292N11181
3,5,3/5/15,1461,N487AA,DAY,DFW,1,B,351461N487AA
3,5,3/5/15,2253,N4XSAA,MSP,DFW,1,B,352253N4XSAA
3,5,3/5/15,2966,N690MQ,ROW,DFW,1,B,352966N690MQ
3,5,3/5/15,309,N480AA,DFW,BNA,1,B,35309N480AA
3,5,3/5/15,1104,N3BSAA,DFW,LGA,1,B,351104N3BSAA
3,5,3/5/15,1447,N3FRAA,RSW,DFW,1,B,351447N3FRAA
3,5,3/5/15,1863,,RDU,PHL,1,B,351863
3,5,3/5/15,3310,N494WN,LGA,STL,1,B,353310N494WN
3,5,3/5/15,4321,N7720F,PHL,LAS,1,B,354321N7720F
3,5,3/5/15,2908,N684MQ,ABI,DFW,1,B,352908N684MQ
3,5,3/5/15,3641,N601MQ,DFW,DSM,1,B,353641N601MQ
3,5,3/5/15,2434,N467AA,CMH,DFW,1,B,352434N467AA
3,5,3/5/15,1022,N4YJAA,OKC,DFW,1,B,351022N4YJAA
3,5,3/5/15,1699,N585AA,TPA,DFW,1,B,351699N585AA
3,5,3/5/15,1242,N466AA,FAT,DFW,1,B,351242N466AA
3,5,3/5/15,1247,N478AA,TUL,DFW,1,B,351247N478AA
3,5,3/5/15,1553,N3JFAA,DCA,MIA,1,B,351553N3JFAA
3,5,3/5/15,872,N665DN,DCA,ATL,1,B,35872N665DN
3,5,3/5/15,1830,,DCA,CLT,1,B,351830
3,5,3/5/15,4559,N14991,LGA,CLE,1,C,354559N14991
3,5,3/5/15,5992,N17108,EWR,OMA,1,C,355992N17108
3,5,3/5/15,9,N790AA,JFK,LAX,1,B,359N790AA
3,5,3/5/15,2226,,DFW,TPA,1,B,352226
3,5,3/5/15,2393,N3FBAA,JFK,MCO,1,B,352393N3FBAA
3,5,3/5/15,2291,N862AA,DFW,MIA,1,B,352291N862AA
3,5,3/5/15,1513,N005AA,DFW,ATL,1,B,351513N005AA
3,5,3/5/15,2032,N988AT,MSP,JFK,1,B,352032N988AT
3,5,3/5/15,2255,N965DL,PBI,LGA,1,B,352255N965DL
3,5,3/5/15,2571,N967AT,JFK,BOS,1,B,352571N967AT
3,5,3/5/15,2668,N970AT,LGA,BOS,1,B,352668N970AT
3,5,3/5/15,904,N911DA,LGA,ATL,1,B,35904N911DA
3,5,3/5/15,987,N336NW,PHL,SLC,1,B,35987N336NW
3,5,3/5/15,605,,DCA,ORD,1,B,35605
3,5,3/5/15,204,,LGA,ORD,1,B,35204
3,5,3/5/15,475,,ORD,SFO,1,A,35475
3,5,3/5/15,1401,,EWR,MIA,1,B,351401
3,5,3/5/15,621,,DCA,PHX,1,B,35621
3,5,3/5/15,1773,,MSP,PHL,1,B,351773
3,5,3/5/15,1882,,FLL,DCA,1,B,351882
3,5,3/5/15,2064,,DFW,CLT,1,C,352064
3,5,3/5/15,2123,,LGA,DCA,1,B,352123
3,5,3/5/15,2127,,BOS,DCA,1,B,352127
3,5,3/5/15,2144,,DCA,LGA,1,B,352144
3,5,3/5/15,2171,,BOS,LGA,1,B,352171
3,5,3/5/15,761,N527VA,LGA,DAL,1,C,35761N527VA
3,5,3/5/15,762,N525VA,DAL,LGA,1,C,35762N525VA
3,5,3/5/15,2954,N921WN,LGA,HOU,1,B,352954N921WN
3,5,3/5/15,938,N521SW,AMA,DAL,1,B,35938N521SW
3,5,3/5/15,232,N939WN,AUS,LAS,1,B,35232N939WN
3,5,3/5/15,845,N905WN,BWI,BOS,1,B,35845N905WN
3,5,3/5/15,1657,,DCA,IAH,1,B,351657
3,5,3/5/15,4233,N12540,BTV,EWR,1,C,354233N12540
3,5,3/5/15,5039,N398CA,BHM,LGA,1,A,355039N398CA
3,5,3/5/15,5336,N980EV,FSM,ATL,1,A,355336N980EV
3,5,3/5/15,3014,N698MQ,MEM,MIA,1,B,353014N698MQ
3,5,3/5/15,3164,N9EAMQ,ORD,BNA,1,B,353164N9EAMQ
3,5,3/5/15,6525,N109SY,ORD,DCA,1,B,356525N109SY
3,5,3/5/15,1648,N520AA,TUS,DFW,1,B,351648N520AA
3,5,3/5/15,2539,N901EV,FSD,DFW,1,A,352539N901EV
3,5,3/5/15,2991,N902MQ,BMI,DFW,1,B,352991N902MQ
3,5,3/5/15,70,N5CNAA,SAN,DFW,1,B,3570N5CNAA
3,5,3/5/15,2337,N468AA,IND,DFW,1,B,352337N468AA
3,5,3/5/15,2519,N905EV,BPT,DFW,1,A,352519N905EV
3,5,3/5/15,1717,N503JB,LGA,TPA,1,B,351717N503JB
3,5,3/5/15,1879,N977DL,LGA,FLL,1,B,351879N977DL
3,5,3/5/15,427,,IAD,DEN,1,B,35427
3,5,3/5/15,2261,N7742B,MCO,BNA,1,B,352261N7742B
3,5,3/5/15,103,N291WN,DCA,MKE,1,B,35103N291WN
3,5,3/5/15,1691,,SNA,EWR,1,B,351691
3,5,3/5/15,5660,N12563,SHV,IAH,1,C,355660N12563
3,5,3/5/15,604,N616NK,FLL,LGA,1,B,35604N616NK
3,5,3/5/15,6529,N746SK,DFW,LAX,1,B,356529N746SK
3,5,3/5/15,5917,N14568,JAN,ORD,1,B,355917N14568
3,5,3/5/15,3362,,DFW,MAF,1,B,353362
3,5,3/5/15,3671,N661MQ,PNS,DFW,1,B,353671N661MQ
3,5,3/5/15,4327,N17108,EWR,MSY,1,C,354327N17108
3,5,3/5/15,2310,,DFW,DEN,1,B,352310
3,5,3/5/15,2371,,DFW,MCO,1,B,352371
3,5,3/5/15,3942,N12900,ORD,ROA,1,C,353942N12900
3,5,3/5/15,730,N529VA,DAL,DCA,1,C,35730N529VA
3,5,3/5/15,393,N290WN,ISP,FLL,1,B,35393N290WN
3,5,3/5/15,1430,N299WN,BWI,BDL,1,B,351430N299WN
3,5,3/5/15,1145,,DAL,ABQ,1,B,351145
3,5,3/5/15,579,N211WN,PBI,BWI,1,B,35579N211WN
3,5,3/5/15,5418,N750EV,ORF,DTW,1,B,355418N750EV
3,5,3/5/15,1208,N4XYAA,RNO,DFW,1,B,351208N4XYAA
3,5,3/5/15,1184,N491AA,ABQ,DFW,1,B,351184N491AA
3,5,3/5/15,61,N856AA,MIA,DFW,1,B,3561N856AA
3,5,3/5/15,1206,N4YLAA,SAT,DFW,1,B,351206N4YLAA
3,5,3/5/15,1423,N3DHAA,PBI,DFW,1,B,351423N3DHAA
3,5,3/5/15,999,N956DN,PHL,MSP,1,B,35999N956DN
3,5,3/5/15,1190,N206JB,DCA,BOS,1,B,351190N206JB
3,5,3/5/15,4138,N17146,HSV,DEN,1,B,354138N17146
3,5,3/5/15,4246,N11191,EWR,DTW,1,C,354246N11191
3,5,3/5/15,1724,,PHL,BOS,1,B,351724
3,5,3/5/15,1762,,TPA,DCA,1,B,351762
3,5,3/5/15,1704,N743SW,DAL,BNA,1,B,351704N743SW
3,5,3/5/15,4510,N18556,RIC,EWR,1,C,354510N18556
3,5,3/5/15,4495,N11536,TYS,EWR,1,C,354495N11536
3,5,3/5/15,289,N298JB,BOS,DCA,1,B,35289N298JB
3,5,3/5/15,2429,N438AA,CLE,DFW,1,B,352429N438AA
3,5,3/5/15,2484,N923DN,DTW,PHL,1,B,352484N923DN
3,5,3/5/15,5088,N740EV,CLE,LGA,1,A,355088N740EV
3,5,3/5/15,1624,N858AA,PHX,DFW,1,B,351624N858AA
3,5,3/5/15,3268,N11140,IAH,SHV,1,C,353268N11140
3,5,3/5/15,4168,N12924,IAH,LIT,1,C,354168N12924
3,5,3/5/15,4393,N11193,EWR,IND,1,C,354393N11193
3,5,3/5/15,1902,,MCO,DCA,1,B,351902
3,5,3/5/15,31,N709SW,MKE,BWI,1,B,3531N709SW
3,5,3/5/15,2943,N764SW,BWI,FLL,1,B,352943N764SW
3,5,3/5/15,608,N7745A,PHL,MCO,1,B,35608N7745A
3,5,3/5/15,2946,N696MQ,LCH,DFW,1,B,352946N696MQ
3,5,3/5/15,3491,N625MQ,DFW,CVG,1,B,353491N625MQ
3,5,3/5/15,3555,N526MQ,CMH,ORD,1,A,353555N526MQ
3,5,3/5/15,1173,N3AEAA,IAD,MIA,1,B,351173N3AEAA
3,5,3/5/15,1383,,DFW,IAH,1,B,351383
3,5,3/5/15,1093,N344NB,LEX,ATL,1,B,351093N344NB
3,5,3/5/15,1438,,EWR,PBI,1,B,351438
3,5,3/5/15,1932,,CLT,PHL,1,B,351932
3,5,3/5/15,1142,N7730A,MCO,BWI,1,B,351142N7730A
3,5,3/5/15,1837,,EWR,MDW,1,B,351837
3,5,3/5/15,4523,N8647A,BNA,LAS,1,B,354523N8647A
3,5,3/5/15,2502,N909EV,RAP,DFW,1,A,352502N909EV
3,5,3/5/15,3040,N691MQ,GCK,DFW,1,B,353040N691MQ
3,5,3/5/15,3685,N6EAMQ,XNA,DFW,1,B,353685N6EAMQ
3,5,3/5/15,2426,N5FCAA,LAX,DFW,1,B,352426N5FCAA
3,5,3/5/15,3669,N676MQ,GSO,DFW,1,B,353669N676MQ
3,5,3/5/15,234,,LGA,IAH,1,B,35234
3,5,3/5/15,358,,IAH,PHL,1,B,35358
3,5,3/5/15,565,,PHL,DFW,1,B,35565
3,5,3/5/15,3607,N900MQ,SGF,DFW,1,B,353607N900MQ
3,5,3/5/15,84,N3EMAA,JFK,BOS,1,B,3584N3EMAA
3,5,3/5/15,1111,N3EYAA,LGA,DFW,1,B,351111N3EYAA
3,5,3/5/15,1499,N859AA,DFW,LAS,1,B,351499N859AA
3,5,3/5/15,2287,N556AA,BNA,DFW,1,B,352287N556AA
3,5,3/5/15,461,N638JB,LGA,PBI,1,B,35461N638JB
3,5,3/5/15,1289,N608JB,EWR,SJU,1,B,351289N608JB
3,5,3/5/15,1160,N921AT,IAD,ATL,1,B,351160N921AT
3,5,3/5/15,1322,N963AT,PHL,DTW,1,B,351322N963AT
3,5,3/5/15,2061,N904DL,PHL,ATL,1,B,352061N904DL
3,5,3/5/15,807,N986AT,EWR,ATL,1,B,35807N986AT
3,5,3/5/15,1594,,IAH,DCA,1,B,351594
3,5,3/5/15,578,,ORD,PHL,1,B,35578
3,5,3/5/15,581,,PHL,SAN,1,B,35581
3,5,3/5/15,1826,,BOS,PHL,1,B,351826
3,5,3/5/15,2091,,CLT,DFW,1,C,352091
3,5,3/5/15,2130,,DCA,BOS,1,B,352130
3,5,3/5/15,11,N621VA,JFK,SFO,1,C,3511N621VA
3,5,3/5/15,183,N841VA,EWR,SFO,1,C,35183N841VA
3,5,3/5/15,731,N524VA,DCA,DAL,1,C,35731N524VA
3,5,3/5/15,794,,DAL,MAF,1,B,35794
3,5,3/5/15,5030,N758EV,ATL,HPN,1,B,355030N758EV
3,5,3/5/15,3439,N909MQ,DFW,TYS,1,B,353439N909MQ
3,5,3/5/15,2572,N907EV,MEI,DFW,1,A,352572N907EV
3,5,3/5/15,4120,N14174,CLE,LGA,1,C,354120N14174
3,5,3/5/15,4189,N14950,IAH,JAN,1,B,354189N14950
3,5,3/5/15,163,N605NK,DFW,ATL,1,B,35163N605NK
3,5,3/5/15,83,N3CKAA,MCO,DFW,1,B,3583N3CKAA
3,5,3/5/15,3806,N12967,MKE,EWR,1,C,353806N12967
3,5,3/5/15,137,N3HBAA,DCA,DFW,1,B,35137N3HBAA
3,5,3/5/15,1278,N473AA,DFW,DTW,1,B,351278N473AA
3,5,3/5/15,1923,,MEM,CLT,1,B,351923
3,5,3/5/15,2055,,PHL,MIA,1,B,352055
3,5,3/5/15,782,N774SW,MDW,LGA,1,B,35782N774SW
3,5,3/5/15,36,N799SW,MHT,BWI,1,B,3536N799SW
3,5,3/5/15,2327,N247WN,HOU,DCA,1,B,352327N247WN
3,5,3/5/15,622,N489WN,AUS,HRL,1,B,35622N489WN
3,5,3/5/15,457,,BNA,DCA,1,B,35457
3,5,3/5/15,5178,N916EV,SHV,ATL,1,B,355178N916EV
3,5,3/5/15,3027,N613MQ,ORD,MSN,1,B,353027N613MQ
3,5,3/5/15,3278,N616MQ,DFW,BTR,1,B,353278N616MQ
3,5,3/5/15,6056,N12569,BNA,ORD,1,C,356056N12569
3,5,3/5/15,2471,N3EEAA,FLL,DFW,1,B,352471N3EEAA
3,5,3/5/15,1460,,DFW,PHX,1,B,351460
3,5,3/5/15,2332,N017AA,DFW,ORD,1,B,352332N017AA
3,5,3/5/15,669,N943DN,LGA,MSP,1,B,35669N943DN
3,5,3/5/15,2563,N908EV,DFW,CRP,1,A,352563N908EV
3,5,3/5/15,1732,,CLT,DCA,1,B,351732
3,5,3/5/15,1933,,PHL,ORD,1,B,351933
3,5,3/5/15,2071,,PHL,SFO,1,B,352071
3,5,3/5/15,262,N499WN,FLL,BWI,1,B,35262N499WN
3,5,3/5/15,1261,,JAX,BWI,1,B,351261
3,5,3/5/15,1071,N449WN,AUS,SJC,1,B,351071N449WN
3,5,3/5/15,2902,N690MQ,DFW,GRK,1,B,352902N690MQ
3,5,3/5/15,3631,N646MQ,DFW,TUL,1,B,353631N646MQ
3,5,3/5/15,311,,EWR,DEN,1,B,35311
3,5,3/5/15,1556,N3FUAA,MIA,PHL,1,B,351556N3FUAA
3,5,3/5/15,1086,,BWI,IAH,1,B,351086
3,5,3/5/15,1616,N3FEAA,AUS,DFW,1,B,351616N3FEAA
3,5,3/5/15,2567,N877AS,SHV,DFW,1,A,352567N877AS
3,5,3/5/15,2558,N906EV,DFW,SHV,1,A,352558N906EV
3,5,3/5/15,621,,DCA,ORD,1,B,35621
3,5,3/5/15,1778,,AUS,PHL,1,B,351778
3,5,3/5/15,1797,,BNA,CLT,1,B,351797
3,5,3/5/15,1909,,PHL,JAX,1,B,351909
3,5,3/5/15,795,N380SW,ATL,BWI,1,B,35795N380SW
3,5,3/5/15,4010,N625SW,BWI,HOU,1,B,354010N625SW
3,5,3/5/15,520,N259WN,BWI,TPA,1,B,35520N259WN
3,5,3/5/15,1636,N605SW,DAL,SAT,1,B,351636N605SW
3,5,3/5/15,606,N220WN,MCI,BWI,1,B,35606N220WN
3,5,3/5/15,6000,N29906,CVG,ORD,1,C,356000N29906
3,5,3/5/15,718,N631NK,DFW,LGA,1,B,35718N631NK
3,5,3/5/15,1187,N561AA,ICT,DFW,1,B,351187N561AA
3,5,3/5/15,376,N403AA,DFW,IND,1,B,35376N403AA
3,5,3/5/15,1108,N3FJAA,DFW,LGA,1,B,351108N3FJAA
3,5,3/5/15,1688,N3FVAA,DFW,DCA,1,B,351688N3FVAA
3,5,3/5/15,481,,PHL,DEN,1,B,35481
3,5,3/5/15,1739,,PHL,ATL,1,B,351739
3,5,3/5/15,1811,,PHL,TPA,1,B,351811
3,5,3/5/15,2007,,PHL,RSW,1,B,352007
3,5,3/5/15,4366,N644SW,BNA,AUS,1,B,354366N644SW
3,5,3/5/15,305,N7720F,PHL,MDW,1,B,35305N7720F
3,5,3/5/15,948,N7745A,PHL,STL,1,B,35948N7745A
3,5,3/5/15,4213,N14916,ORD,HPN,1,B,354213N14916
3,5,3/5/15,3375,N544MQ,DFW,XNA,1,B,353375N544MQ
3,5,3/5/15,3320,N844MQ,DFW,LAW,1,B,353320N844MQ
3,5,3/5/15,1578,,LGA,DEN,1,B,351578
3,5,3/5/15,168,N380AA,DFW,SFO,1,B,35168N380AA
3,5,3/5/15,206,N852AA,DFW,MIA,1,B,35206N852AA
3,5,3/5/15,1090,,DFW,SNA,1,B,351090
3,5,3/5/15,2381,N5EPAA,LAX,MCO,1,A,352381N5EPAA
3,5,3/5/15,1169,N304JB,RIC,MCO,1,B,351169N304JB
3,5,3/5/15,1143,,DCA,IAH,1,B,351143
3,5,3/5/15,784,,FLL,PHL,1,B,35784
3,5,3/5/15,1757,,MCO,PHL,1,B,351757
3,5,3/5/15,1833,,PHL,MSP,1,B,351833
3,5,3/5/15,1950,,PHL,FLL,1,B,351950
3,5,3/5/15,2062,,CLT,LGA,1,B,352062
3,5,3/5/15,668,N286WN,DCA,IND,1,B,35668N286WN
3,5,3/5/15,896,,BWI,AUS,1,B,35896
3,5,3/5/15,3834,N782SA,CLT,BWI,1,B,353834N782SA
3,5,3/5/15,2514,N903EV,DFW,OKC,1,A,352514N903EV
3,5,3/5/15,3065,N610MQ,DFW,GSO,1,B,353065N610MQ
3,5,3/5/15,1701,,EWR,FLL,1,B,351701
3,5,3/5/15,3616,N525MQ,RDU,LGA,1,B,353616N525MQ
3,5,3/5/15,4419,N21197,EWR,XNA,1,C,354419N21197
3,5,3/5/15,1548,,PHL,DEN,1,B,351548
3,5,3/5/15,4424,N14993,EWR,RDU,1,C,354424N14993
3,5,3/5/15,6189,N18102,IAD,ORD,1,C,356189N18102
3,5,3/5/15,1274,N597AA,SAT,DFW,1,B,351274N597AA
3,5,3/5/15,1409,N3MFAA,DCA,ORD,1,B,351409N3MFAA
3,5,3/5/15,459,N324JB,BOS,PHL,1,B,35459N324JB
3,5,3/5/15,1081,N239JB,BOS,RIC,1,B,351081N239JB
3,5,3/5/15,1647,N991DL,LGA,ATL,1,B,351647N991DL
3,5,3/5/15,657,,EWR,ATL,1,B,35657
3,5,3/5/15,4507,N16919,IAH,MEM,1,C,354507N16919
3,5,3/5/15,15,N786AA,JFK,SFO,1,B,3515N786AA
3,5,3/5/15,33,N796AA,JFK,LAX,1,B,3533N796AA
3,5,3/5/15,1023,N564AA,OKC,DFW,1,B,351023N564AA
3,5,3/5/15,1642,,DFW,EWR,1,B,351642
3,5,3/5/15,2428,N5DHAA,LAX,DFW,1,B,352428N5DHAA
3,5,3/5/15,433,N249JB,DCA,PBI,1,B,35433N249JB
3,5,3/5/15,1347,N629JB,DCA,SJU,1,B,351347N629JB
3,5,3/5/15,1307,N274JB,JFK,IAD,1,B,351307N274JB
3,5,3/5/15,2411,N943DL,RSW,LGA,1,B,352411N943DL
3,5,3/5/15,2669,N958AT,BOS,LGA,1,B,352669N958AT
3,5,3/5/15,1145,,LGA,ORD,1,B,351145
3,5,3/5/15,1760,,TPA,PHL,1,B,351760
3,5,3/5/15,1824,,PHL,PBI,1,B,351824
3,5,3/5/15,1955,,PHL,MSY,1,B,351955
3,5,3/5/15,2125,,DCA,LGA,1,B,352125
3,5,3/5/15,2126,,BOS,LGA,1,B,352126
3,5,3/5/15,2137,,LGA,DCA,1,B,352137
3,5,3/5/15,2158,,LGA,BOS,1,B,352158
3,5,3/5/15,2173,,BOS,DCA,1,B,352173
3,5,3/5/15,501,N631VA,JFK,FLL,1,C,35501N631VA
3,5,3/5/15,871,N838VA,DAL,LAX,1,C,35871N838VA
3,5,3/5/15,211,N429WN,DCA,MDW,1,B,35211N429WN
3,5,3/5/15,3211,N962WN,BWI,BOS,1,B,353211N962WN
3,5,3/5/15,4512,N962WN,BWI,MCO,1,B,354512N962WN
3,5,3/5/15,289,,SDF,BWI,1,B,35289
3,5,3/5/15,5606,N723EV,LGA,GSO,1,A,355606N723EV
3,5,3/5/15,3154,N923MQ,DFW,VPS,1,B,353154N923MQ
3,5,3/5/15,3200,N502MQ,DFW,AMA,1,B,353200N502MQ
3,5,3/5/15,2286,N477AA,DFW,SAT,1,B,352286N477AA
3,5,3/5/15,952,N959AT,HSV,ATL,1,B,35952N959AT
3,5,3/5/15,1403,,PHL,ORD,1,B,351403
3,5,3/5/15,4817,N391SW,FLL,BNA,1,B,354817N391SW
3,5,3/5/15,4069,,BNA,DAL,1,B,354069
3,5,3/5/15,4378,N360SW,DAL,AUS,1,B,354378N360SW
3,5,3/5/15,880,N469WN,DAL,BHM,1,B,35880N469WN
3,5,3/5/15,556,N264LV,STL,LGA,1,B,35556N264LV
3,5,3/5/15,6002,N14920,EWR,BDL,1,C,356002N14920
3,5,3/5/15,2957,N602MQ,ORD,RST,1,A,352957N602MQ
3,5,3/5/15,3322,N853MQ,ABI,DFW,1,B,353322N853MQ
3,5,3/5/15,6181,N12175,MCI,IAD,1,C,356181N12175
3,5,3/5/15,1608,N434AA,PDX,DFW,1,B,351608N434AA
3,5,3/5/15,427,N184JB,BOS,BWI,1,B,35427N184JB
3,5,3/5/15,1522,N905DL,ATL,SDF,1,B,351522N905DL
3,5,3/5/15,2443,N906DE,JFK,MCO,1,B,352443N906DE
3,5,3/5/15,2647,N893AT,JFK,TPA,1,B,352647N893AT
3,5,3/5/15,1511,N559JB,EWR,RSW,1,B,351511N559JB
3,5,3/5/15,464,N7722B,BWI,DEN,1,B,35464N7722B
3,5,3/5/15,1059,N602SW,BWI,LIT,1,B,351059N602SW
3,5,3/5/15,4955,N628SW,BWI,STL,1,B,354955N628SW
3,5,3/5/15,1984,N967WN,DAL,LBB,1,B,351984N967WN
3,5,3/5/15,4537,N15973,EWR,MEM,1,A,354537N15973
3,5,3/5/15,3474,N504MQ,BNA,LGA,1,B,353474N504MQ
3,5,3/5/15,3564,N820MQ,LGA,GSO,1,B,353564N820MQ
3,5,3/5/15,1075,N3KDAA,ORD,DCA,1,B,351075N3KDAA
3,5,3/5/15,5158,N744EV,LGA,RIC,1,A,355158N744EV
3,5,3/5/15,3389,N617MQ,XNA,DFW,1,B,353389N617MQ
3,5,3/5/15,6515,N943SW,BNA,DEN,1,B,356515N943SW
3,5,3/5/15,1222,N4XGAA,TUS,DFW,1,B,351222N4XGAA
3,5,3/5/15,1475,N3CFAA,DFW,AUS,1,B,351475N3CFAA
3,5,3/5/15,1025,N705JB,JFK,TPA,1,B,351025N705JB
3,5,3/5/15,414,N718TW,SFO,JFK,1,B,35414N718TW
3,5,3/5/15,3429,N620MQ,CVG,DFW,1,B,353429N620MQ
3,5,3/5/15,5519,N732SK,DAY,ORD,1,A,355519N732SK
3,5,3/5/15,1121,N3GFAA,LGA,DFW,1,B,351121N3GFAA
3,5,3/5/15,4315,N11164,SDF,DEN,1,C,354315N11164
3,5,3/5/15,96,N478AA,DFW,STL,1,B,3596N478AA
3,5,3/5/15,1085,N5FTAA,JFK,MIA,1,B,351085N5FTAA
3,5,3/5/15,1653,N3DPAA,JFK,CLT,1,B,351653N3DPAA
3,5,3/5/15,2407,N3BGAA,DFW,FLL,1,B,352407N3BGAA
3,5,3/5/15,2538,N962DN,ATL,DCA,1,B,352538N962DN
3,5,3/5/15,4249,N15986,EWR,SYR,1,C,354249N15986
3,5,3/5/15,810,,EWR,BOS,1,B,35810
3,5,3/5/15,465,N913WN,BNA,ECP,1,B,35465N913WN
3,5,3/5/15,1040,N286WN,BNA,EWR,1,B,351040N286WN
3,5,3/5/15,275,N751SW,BNA,JAX,1,B,35275N751SW
3,5,3/5/15,220,N715SW,BNA,MSY,1,B,35220N715SW
3,5,3/5/15,714,N458WN,DAL,LIT,1,B,35714N458WN
3,5,3/5/15,1038,N206WN,ORF,BWI,1,B,351038N206WN
3,5,3/5/15,4691,N21154,EWR,DAY,1,C,354691N21154
3,5,3/5/15,5127,N878AS,ATL,JAN,1,B,355127N878AS
3,5,3/5/15,2517,N908EV,DFW,MLI,1,A,352517N908EV
3,5,3/5/15,3086,N527MQ,LGA,BNA,1,B,353086N527MQ
3,5,3/5/15,3412,N638MQ,ORD,LIT,1,B,353412N638MQ
3,5,3/5/15,3697,N627MQ,DFW,GPT,1,B,353697N627MQ
3,5,3/5/15,229,,IAD,SAN,1,B,35229
3,5,3/5/15,4299,N21130,DCA,EWR,1,C,354299N21130
3,5,3/5/15,4125,N29906,EWR,GSO,1,C,354125N29906
3,5,3/5/15,4563,N17115,IAD,CLE,1,C,354563N17115
3,5,3/5/15,607,,DCA,ORD,1,B,35607
3,5,3/5/15,1697,,BWI,DEN,1,B,351697
3,5,3/5/15,1667,N508AA,DFW,MSY,1,B,351667N508AA
3,5,3/5/15,898,N996DL,ATL,BNA,1,B,35898N996DL
3,5,3/5/15,1592,,EWR,MCO,1,B,351592
3,5,3/5/15,604,,DCA,LAS,1,B,35604
3,5,3/5/15,1748,,DFW,PHL,1,C,351748
3,5,3/5/15,1064,N7814B,LGA,MDW,1,B,351064N7814B
3,5,3/5/15,2281,N287WN,ATL,MDW,1,A,352281N287WN
3,5,3/5/15,4811,N385SW,BNA,RDU,1,B,354811N385SW
3,5,3/5/15,3587,N906WN,RDU,BWI,1,B,353587N906WN
3,5,3/5/15,2967,N905MQ,DFW,SAV,1,B,352967N905MQ
3,5,3/5/15,3436,N628MQ,DFW,JAN,1,B,353436N628MQ
3,5,3/5/15,3222,N618MQ,DFW,MSN,1,B,353222N618MQ
3,5,3/5/15,798,N296JB,DCA,BDL,1,B,35798N296JB
3,5,3/5/15,314,,DFW,ATL,1,B,35314
3,5,3/5/15,1110,N3EHAA,DFW,LGA,1,B,351110N3EHAA
3,5,3/5/15,1357,N5CKAA,JFK,SJU,1,B,351357N5CKAA
3,5,3/5/15,1575,N3EXAA,PHL,DFW,1,B,351575N3EXAA
3,5,3/5/15,2385,N454AA,DFW,JAX,1,B,352385N454AA
3,5,3/5/15,2263,N514AA,DFW,CMH,1,B,352263N514AA
3,5,3/5/15,2324,N238JB,MCO,DCA,1,B,352324N238JB
3,5,3/5/15,1083,,EWR,LAX,1,A,351083
3,5,3/5/15,1101,,EWR,SFO,1,B,351101
3,5,3/5/15,443,,JFK,LAX,1,B,35443
3,5,3/5/15,1496,,EWR,SNA,1,B,351496
3,5,3/5/15,628,,DFW,CLT,1,C,35628
3,5,3/5/15,1701,,BOS,PHL,1,B,351701
3,5,3/5/15,1894,,MCO,DCA,1,B,351894
3,5,3/5/15,1992,,DCA,FLL,1,B,351992
3,5,3/5/15,2169,,DCA,BOS,1,B,352169
3,5,3/5/15,381,N7742B,BNA,TPA,1,B,35381N7742B
3,5,3/5/15,2771,N418WN,BWI,CMH,1,B,352771N418WN
3,5,3/5/15,7,,DAL,HOU,1,B,357
3,5,3/5/15,2703,N631SW,TPA,BWI,1,B,352703N631SW
3,5,3/5/15,1662,,DCA,SFO,1,B,351662
3,5,3/5/15,3159,N906MQ,DFW,LFT,1,B,353159N906MQ
3,5,3/5/15,3266,N652MQ,DFW,CLL,1,B,353266N652MQ
3,5,3/5/15,3599,N843MQ,LGA,SDF,1,B,353599N843MQ
3,5,3/5/15,847,N619NK,LGA,ORD,1,B,35847N619NK
3,5,3/5/15,4640,N803SK,SLC,DFW,1,C,354640N803SK
3,5,3/5/15,1077,N4XCAA,BWI,DFW,1,B,351077N4XCAA
3,5,3/5/15,4164,N14974,CLE,DCA,1,C,354164N14974
3,5,3/5/15,4679,N18557,PIT,EWR,1,C,354679N18557
3,5,3/5/15,1226,N339JB,BWI,BOS,1,B,351226N339JB
3,5,3/5/15,1279,,DFW,OMA,1,B,351279
