MONTH,DAY,DATE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_CODE,ID
2,15,2/15/20,739,N8329B,KOA,OGG,1,A,215739N8329B
2,15,2/15/20,659,N8329B,OGG,KOA,1,A,215659N8329B
2,15,2/15/20,3057,N8556Z,ONT,PHX,1,A,2153057N8556Z
2,16,2/16/20,3664,N408WN,ABQ,HOU,1,B,2163664N408WN
2,16,2/16/20,4904,N736SA,AMA,HOU,1,B,2164904N736SA
2,16,2/16/20,4155,N552WN,ATL,HOU,1,B,2164155N552WN
2,16,2/16/20,2587,N736SA,AUS,DAL,1,B,2162587N736SA
2,16,2/16/20,930,N736SA,AUS,HOU,1,B,216930N736SA
2,16,2/16/20,5254,N7709A,BUR,LAS,1,A,2165254N7709A
2,16,2/16/20,5251,N7709A,BUR,SMF,1,A,2165251N7709A
2,16,2/16/20,5502,N255WN,BWI,OKC,1,B,2165502N255WN
2,16,2/16/20,2247,N7843A,CRP,HOU,1,B,2162247N7843A
2,16,2/16/20,2292,N736SA,DAL,AUS,1,B,2162292N736SA
2,16,2/16/20,7,N725SW,DAL,HOU,1,B,2167N725SW
2,16,2/16/20,201,N8670A,DAL,HOU,1,B,216201N8670A
2,16,2/16/20,3309,N422WN,DAL,MCO,1,B,2163309N422WN
2,16,2/16/20,4815,N715SW,DAL,MSY,1,B,2164815N715SW
2,16,2/16/20,2368,N959WN,DAL,TPA,1,B,2162368N959WN
2,16,2/16/20,2663,N735SA,ELP,DAL,1,B,2162663N735SA
2,16,2/16/20,3042,N736SA,HOU,AMA,1,B,2163042N736SA
2,16,2/16/20,4845,N7881A,HOU,AUS,1,B,2164845N7881A
2,16,2/16/20,3667,N408WN,HOU,CRP,1,B,2163667N408WN
2,16,2/16/20,2247,N7843A,HOU,DAL,1,B,2162247N7843A
2,16,2/16/20,2292,N736SA,HOU,DAL,1,B,2162292N736SA
2,16,2/16/20,4097,N552WN,HOU,DAL,1,B,2164097N552WN
2,16,2/16/20,5705,N8562Z,HOU,DAL,1,B,2165705N8562Z
2,16,2/16/20,3194,N735SA,HOU,ELP,1,B,2163194N735SA
2,16,2/16/20,2696,N242WN,HOU,HRL,1,B,2162696N242WN
2,16,2/16/20,3464,N783SW,HOU,MCI,1,B,2163464N783SW
2,16,2/16/20,2324,N736SA,HOU,MSY,1,B,2162324N736SA
2,16,2/16/20,2641,N7858A,HOU,SAN,1,B,2162641N7858A
2,16,2/16/20,2457,N217JC,HOU,SAT,1,B,2162457N217JC
2,16,2/16/20,4155,N7860A,HOU,TUL,1,B,2164155N7860A
2,16,2/16/20,3464,N783SW,HRL,HOU,1,B,2163464N783SW
2,16,2/16/20,4920,N208WN,MCI,DAL,1,B,2164920N208WN
2,16,2/16/20,3042,N736SA,MSY,HOU,1,B,2163042N736SA
2,16,2/16/20,4933,N7860A,MSY,HOU,1,B,2164933N7860A
2,16,2/16/20,3970,N7709A,OAK,BUR,1,A,2163970N7709A
2,16,2/16/20,3194,N735SA,OKC,HOU,1,B,2163194N735SA
2,16,2/16/20,4237,N498WN,PHX,OAK,1,A,2164237N498WN
2,16,2/16/20,2384,N7851A,SAN,ABQ,1,B,2162384N7851A
2,16,2/16/20,3339,N8519R,SAN,SJC,1,A,2163339N8519R
2,16,2/16/20,2143,N217JC,SAT,HOU,1,B,2162143N217JC
2,16,2/16/20,4119,N8519R,SJC,SAN,1,A,2164119N8519R
2,16,2/16/20,5254,N7709A,SMF,BUR,1,A,2165254N7709A
2,25,2/25/20,181,N7711N,MSP,MDW,1,B,225181N7711N
2,25,2/25/20,2710,N939WN,OMA,MDW,1,B,2252710N939WN
2,25,2/25/20,925,N565WN,PHL,MDW,1,B,225925N565WN
2,25,2/25/20,2105,N203WN,PHX,BUR,1,A,2252105N203WN
2,25,2/25/20,2023,N252WN,PHX,SAN,1,A,2252023N252WN
2,25,2/25/20,2112,N274WN,SAN,PHX,1,A,2252112N274WN
2,25,2/25/20,980,N715SW,SJC,BUR,1,A,225980N715SW
2,25,2/25/20,1724,N725SW,SJC,SAN,1,C,2251724N725SW
2,25,2/25/20,2052,N419WN,SJC,SNA,1,A,2252052N419WN
2,25,2/25/20,2061,N551WN,SNA,SJC,1,A,2252061N551WN
2,25,2/25/20,813,N942WN,STL,ATL,1,A,225813N942WN
2,25,2/25/20,370,N8642E,STL,DAL,1,A,225370N8642E
2,26,2/26/20,478,N248WN,ATL,STL,1,A,226478N248WN
2,26,2/26/20,1294,N768SW,BOS,BWI,1,A,2261294N768SW
2,26,2/26/20,1523,N752SW,BWI,BUF,1,B,2261523N752SW
2,26,2/26/20,5450,N481WN,BWI,MCO,1,A,2265450N481WN
2,21,2/21/20,1957,N696NK,BWI,MCO,1,A,2211957N696NK
2,18,2/18/20,1959,N601NK,MSY,MCO,1,B,2181959N601NK
2,21,2/21/20,1960,N696NK,MCO,BWI,1,A,2211960N696NK
2,12,2/12/20,197,N903NK,LGA,FLL,1,A,212197N903NK
2,13,2/13/20,200,N505NK,IAH,ORD,1,B,213200N505NK
2,21,2/21/20,2102,N924NK,BDL,TPA,1,A,2212102N924NK
2,13,2/13/20,220,N923NK,RSW,ORD,1,C,213220N923NK
2,13,2/13/20,223,N923NK,ORD,RSW,1,C,213223N923NK
2,8,2/8/20,2321,N687NK,SJU,EWR,1,B,282321N687NK
2,22,2/22/20,2322,N634NK,EWR,SJU,1,A,2222322N634NK
2,7,2/7/20,2324,N687NK,BOS,SJU,1,B,272324N687NK
2,7,2/7/20,259,N523NK,ACY,FLL,1,A,27259N523NK
2,6,2/6/20,268,N523NK,FLL,ACY,1,A,26268N523NK
2,26,2/26/20,416,N605NK,FLL,IAG,1,B,226416N605NK
2,7,2/7/20,425,N676NK,DEN,ORD,1,B,27425N676NK
2,9,2/9/20,446,N636NK,LAS,ORD,1,C,29446N636NK
2,9,2/9/20,446,N636NK,ORD,ATL,1,C,29446N636NK
2,7,2/7/20,450,N645NK,FLL,PBG,1,B,27450N645NK
2,8,2/8/20,451,N645NK,PBG,FLL,1,B,28451N645NK
2,7,2/7/20,478,N676NK,ORD,DEN,1,B,27478N676NK
2,7,2/7/20,517,N653NK,AUS,DEN,1,B,27517N653NK
2,13,2/13/20,563,N505NK,ORD,SAN,1,B,213563N505NK
2,6,2/6/20,565,N617NK,ATL,MCO,1,B,26565N617NK
2,6,2/6/20,565,N617NK,DTW,ATL,1,B,26565N617NK
2,15,2/15/20,572,N521NK,LAS,BUR,1,A,215572N521NK
2,15,2/15/20,573,N521NK,BUR,LAS,1,A,215573N521NK
2,7,2/7/20,584,N653NK,DEN,AUS,1,B,27584N653NK
2,14,2/14/20,596,N615NK,FLL,MSP,1,A,214596N615NK
2,20,2/20/20,609,N658NK,BOS,FLL,1,A,220609N658NK
2,26,2/26/20,640,N509NK,LAS,BOS,1,A,226640N509NK
2,26,2/26/20,641,N509NK,BOS,LAS,1,A,226641N509NK
2,27,2/27/20,647,N605NK,IAG,FLL,1,B,227647N605NK
2,18,2/18/20,672,N917NK,MSY,FLL,1,B,218672N917NK
2,9,2/9/20,728,N678NK,TPA,ORD,1,B,29728N678NK
2,13,2/13/20,737,N506NK,ORD,LAX,1,B,213737N506NK
2,9,2/9/20,745,N670NK,ORD,TPA,1,B,29745N670NK
2,21,2/21/20,768,N648NK,ATL,DTW,1,A,221768N648NK
2,7,2/7/20,779,N604NK,LGA,FLL,1,C,27779N604NK
2,27,2/27/20,779,N643NK,LGA,FLL,1,B,227779N643NK
2,7,2/7/20,912,N690NK,MCO,ORD,1,A,27912N690NK
2,13,2/13/20,940,N506NK,DFW,ORD,1,B,213940N506NK
2,7,2/7/20,4320,N434YX,DCA,LGA,1,C,274320N434YX
2,13,2/13/20,4322,N421YX,DCA,LGA,1,B,2134322N421YX
2,7,2/7/20,4326,N434YX,LGA,DCA,1,C,274326N434YX
2,13,2/13/20,4337,N421YX,LGA,DCA,1,B,2134337N421YX
2,20,2/20/20,4340,,CLT,IND,1,B,2204340
2,13,2/13/20,2081,,ORD,MIA,1,B,2132081
2,13,2/13/20,1590,,RDU,ORD,1,A,2131590
2,13,2/13/20,1525,,ORD,OMA,1,B,2131525
2,13,2/13/20,1505,,SMF,IAH,1,A,2131505
2,13,2/13/20,1280,,PHX,ORD,1,B,2131280
2,25,2/25/20,473,,BWI,ORD,1,C,225473
2,24,2/24/20,2065,,EWR,RSW,1,A,2242065
2,24,2/24/20,1450,N26208,MCI,ORD,1,A,2241450N26208
2,23,2/23/20,2117,N14704,IAD,AUS,1,A,2232117N14704
2,23,2/23/20,255,,AUS,IAD,1,A,223255
2,9,2/9/20,473,,BWI,ORD,1,B,29473
2,9,2/9/20,365,,PHL,ORD,1,B,29365
2,9,2/9/20,340,,ORD,IAD,1,C,29340
2,9,2/9/20,322,,BDL,ORD,1,B,29322
2,9,2/9/20,226,,MSP,ORD,1,B,29226
2,7,2/7/20,2281,,IAH,HDN,1,B,272281
2,7,2/7/20,2191,,HDN,IAH,1,B,272191
2,7,2/7/20,1249,,LGA,ORD,1,B,271249
2,7,2/7/20,910,,OMA,DEN,1,B,27910
2,7,2/7/20,774,,DEN,CID,1,B,27774
2,7,2/7/20,435,,KOA,SFO,1,A,27435
2,7,2/7/20,406,,DEN,LGA,1,B,27406
2,7,2/7/20,386,,CID,DEN,1,B,27386
2,7,2/7/20,385,,DEN,OMA,1,B,27385
2,7,2/7/20,325,,DEN,COS,1,B,27325
2,7,2/7/20,302,,COS,DEN,1,B,27302
2,6,2/6/20,2281,,IAH,HDN,1,B,262281
2,6,2/6/20,2191,,HDN,IAH,1,B,262191
2,6,2/6/20,1781,,MAF,IAH,1,B,261781
2,6,2/6/20,1757,,LAS,SFO,1,A,261757
2,6,2/6/20,1288,,OGG,SFO,1,B,261288
2,6,2/6/20,796,,IAD,LAS,1,A,26796
2,10,2/10/20,4755,N839HK,DEN,DRO,1,B,2104755N839HK
2,10,2/10/20,4599,,RIC,ORD,1,B,2104599
2,10,2/10/20,4491,,CAK,ORD,1,B,2104491
2,10,2/10/20,3922,,GRB,ORD,1,B,2103922
2,9,2/9/20,4858,,LNK,ORD,1,B,294858
2,9,2/9/20,4857,,ALB,ORD,1,C,294857
2,9,2/9/20,4856,,ORD,MKE,1,C,294856
2,9,2/9/20,4850,,ORD,CID,1,B,294850
2,9,2/9/20,4848,,CWA,ORD,1,B,294848
2,9,2/9/20,4837,,ORD,MKE,1,B,294837
2,9,2/9/20,4832,,PIA,ORD,1,C,294832
2,9,2/9/20,4830,,TVC,ORD,1,C,294830
2,9,2/9/20,4829,,ORD,PIA,1,B,294829
2,9,2/9/20,4812,,CAE,ORD,1,C,294812
2,9,2/9/20,4809,,ORD,AVP,1,B,294809
2,9,2/9/20,4807,,ORD,LNK,1,B,294807
2,9,2/9/20,4806,,ORD,LEX,1,B,294806
2,9,2/9/20,4803,,LNK,ORD,1,C,294803
2,9,2/9/20,4800,,MLI,ORD,1,B,294800
2,9,2/9/20,4796,,MKE,ORD,1,B,294796
2,9,2/9/20,4795,,MLI,ORD,1,B,294795
2,9,2/9/20,4789,,ORD,ERI,1,B,294789
2,9,2/9/20,4787,,MEM,ORD,1,B,294787
2,9,2/9/20,4782,,ERI,ORD,1,B,294782
2,9,2/9/20,4780,,ORD,CAK,1,B,294780
2,9,2/9/20,4771,,TVC,ORD,1,C,294771
2,9,2/9/20,4764,,ORD,LIT,1,B,294764
2,9,2/9/20,4761,,ORD,COU,1,B,294761
2,9,2/9/20,4746,,ORD,SDF,1,B,294746
2,9,2/9/20,4743,,ORD,TVC,1,C,294743
2,9,2/9/20,4731,,ORD,BNA,1,B,294731
2,9,2/9/20,4717,,ORD,MEM,1,B,294717
2,9,2/9/20,4716,,CAK,ORD,1,B,294716
2,9,2/9/20,4711,,SBN,ORD,1,B,294711
2,9,2/9/20,4703,,PIA,ORD,1,B,294703
2,9,2/9/20,4696,,ORD,FNT,1,C,294696
2,9,2/9/20,4673,,ORD,MKE,1,B,294673
2,9,2/9/20,4664,,ORD,BUF,1,B,294664
2,9,2/9/20,4629,,FNT,ORD,1,C,294629
2,9,2/9/20,4622,,BUF,ORD,1,B,294622
2,9,2/9/20,4613,,DAY,ORD,1,B,294613
2,9,2/9/20,4609,,COD,DEN,1,B,294609
2,9,2/9/20,4605,,BNA,ORD,1,B,294605
2,9,2/9/20,4598,,ORD,RIC,1,B,294598
2,9,2/9/20,4595,,CVG,ORD,1,B,294595
2,9,2/9/20,4590,,XNA,ORD,1,B,294590
2,9,2/9/20,4586,,ORD,MSN,1,B,294586
2,9,2/9/20,4584,,MDT,ORD,1,B,294584
2,9,2/9/20,4577,,IND,ORD,1,B,294577
2,9,2/9/20,4577,,ORD,XNA,1,B,294577
2,9,2/9/20,4567,,ORD,GRR,1,B,294567
2,9,2/9/20,4558,,ORD,CAK,1,B,294558
2,9,2/9/20,4557,,ORD,ABE,1,B,294557
2,9,2/9/20,4556,,ORD,GRB,1,B,294556
2,9,2/9/20,4555,,ORD,FSD,1,B,294555
2,9,2/9/20,4552,,ORD,CAK,1,B,294552
2,9,2/9/20,4544,,CVG,ORD,1,B,294544
2,9,2/9/20,4539,,ORD,TUL,1,B,294539
2,9,2/9/20,4535,,ORD,GSP,1,B,294535
2,9,2/9/20,4533,,DSM,ORD,1,B,294533
2,9,2/9/20,4526,,CID,ORD,1,B,294526
2,9,2/9/20,4525,,XNA,ORD,1,B,294525
2,9,2/9/20,4524,,CID,ORD,1,B,294524
2,9,2/9/20,4515,,ORD,CID,1,B,294515
2,9,2/9/20,4514,,ORD,CVG,1,B,294514
2,9,2/9/20,4507,,MSN,ORD,1,B,294507
2,9,2/9/20,4490,,TUL,ORD,1,B,294490
2,9,2/9/20,3959,,ORD,TVC,1,C,293959
2,9,2/9/20,3957,,ORD,DAY,1,B,293957
2,9,2/9/20,3957,,RST,ORD,1,B,293957
2,9,2/9/20,3946,,HSV,ORD,1,B,293946
2,9,2/9/20,3935,,SBN,ORD,1,C,293935
2,9,2/9/20,3928,,MKE,ORD,1,B,293928
2,9,2/9/20,3926,,ORD,CAE,1,C,293926
2,9,2/9/20,3922,,ORD,MLI,1,C,293922
2,9,2/9/20,3920,,RDU,ORD,1,B,293920
2,9,2/9/20,3915,,ORD,ALB,1,C,293915
2,9,2/9/20,3913,,ORD,HSV,1,C,293913
2,9,2/9/20,3912,,ROA,ORD,1,C,293912
2,9,2/9/20,3900,,ORD,ATW,1,C,293900
2,9,2/9/20,3898,,ORD,ATW,1,B,293898
2,9,2/9/20,3897,,ORD,ROA,1,C,293897
2,9,2/9/20,3893,,ORD,IND,1,B,293893
2,9,2/9/20,3889,,ORD,TYS,1,B,293889
2,9,2/9/20,3887,,ORD,HPN,1,B,293887
2,9,2/9/20,3883,,IND,ORD,1,C,293883
2,9,2/9/20,3880,,SGF,ORD,1,B,293880
2,9,2/9/20,3875,,ORD,GRB,1,B,293875
2,9,2/9/20,3871,,ORD,DAY,1,C,293871
2,9,2/9/20,3867,,SCE,ORD,1,C,293867
2,9,2/9/20,3865,,GRB,ORD,1,C,293865
2,9,2/9/20,3861,,ORD,MLI,1,B,293861
2,9,2/9/20,3853,,ORD,SCE,1,C,293853
2,9,2/9/20,3848,,FNT,ORD,1,B,293848
2,9,2/9/20,3847,,SBN,ORD,1,C,293847
2,9,2/9/20,3835,,TYS,ORD,1,B,293835
2,9,2/9/20,3834,,SCE,ORD,1,B,293834
2,9,2/9/20,3830,,MLI,ORD,1,C,293830
2,9,2/9/20,3815,,ORD,SBN,1,C,293815
2,9,2/9/20,3814,,CAK,ORD,1,B,293814
2,9,2/9/20,3812,,CLE,ORD,1,B,293812
2,9,2/9/20,3810,,ORD,CWA,1,B,293810
2,9,2/9/20,3809,,ORD,ROC,1,B,293809
2,9,2/9/20,3804,,ICT,ORD,1,B,293804
2,9,2/9/20,3803,,ORD,SBN,1,B,293803
2,9,2/9/20,3799,,ORD,CRW,1,C,293799
2,9,2/9/20,3797,,CHO,ORD,1,B,293797
2,9,2/9/20,3785,,ORD,CHO,1,B,293785
2,9,2/9/20,3779,,IND,ORD,1,B,293779
2,9,2/9/20,3770,,DAY,ORD,1,B,293770
2,9,2/9/20,3769,,ATW,ORD,1,B,293769
2,9,2/9/20,3764,,ORD,SGF,1,B,293764
2,9,2/9/20,3762,,ORD,GRB,1,B,293762
2,8,2/8/20,4989,,SYR,EWR,1,C,284989
2,8,2/8/20,4894,,BTV,EWR,1,C,284894
2,8,2/8/20,4675,N11155,DEN,COD,1,B,284675N11155
2,8,2/8/20,4608,,LIT,DEN,1,C,284608
2,7,2/7/20,5023,,EWR,ORF,1,B,275023
2,7,2/7/20,5010,,SYR,EWR,1,B,275010
2,7,2/7/20,4987,,PWM,EWR,1,B,274987
2,7,2/7/20,4983,,PQI,EWR,1,B,274983
2,7,2/7/20,4953,,EWR,SYR,1,B,274953
2,7,2/7/20,4946,,EWR,GSP,1,C,274946
2,7,2/7/20,4945,N11194,EWR,BTV,1,B,274945N11194
2,7,2/7/20,4941,,RIC,EWR,1,C,274941
2,7,2/7/20,4933,,EWR,PQI,1,B,274933
2,7,2/7/20,4925,,EWR,BTV,1,C,274925
2,7,2/7/20,4921,,SYR,EWR,1,B,274921
2,7,2/7/20,4918,,EWR,SYR,1,C,274918
2,7,2/7/20,4914,,DCA,EWR,1,B,274914
2,7,2/7/20,4912,,SCE,IAD,1,B,274912
2,7,2/7/20,4910,,ROC,EWR,1,B,274910
2,7,2/7/20,4906,,EWR,SYR,1,B,274906
2,7,2/7/20,4904,,BTV,IAD,1,B,274904
2,7,2/7/20,4900,,EWR,IAD,1,B,274900
2,7,2/7/20,4894,,BTV,EWR,1,B,274894
2,7,2/7/20,4890,,EWR,ROC,1,B,274890
2,7,2/7/20,4881,,BTV,EWR,1,B,274881
2,7,2/7/20,4867,,IAD,BTV,1,B,274867
2,7,2/7/20,4857,,ALB,ORD,1,B,274857
2,7,2/7/20,4854,,BTV,IAD,1,B,274854
2,7,2/7/20,4851,,IAD,BTV,1,B,274851
2,7,2/7/20,4825,,IAD,SYR,1,B,274825
2,7,2/7/20,4799,,DEN,SAF,1,B,274799
2,7,2/7/20,4797,,DEN,SGF,1,B,274797
2,7,2/7/20,4785,,MOT,DEN,1,C,274785
2,7,2/7/20,4784,,GJT,DEN,1,B,274784
2,7,2/7/20,4782,,ERI,ORD,1,C,274782
2,7,2/7/20,4777,,COD,DEN,1,C,274777
2,7,2/7/20,4777,,DEN,GUC,1,C,274777
2,7,2/7/20,4775,,RAP,DEN,1,C,274775
2,7,2/7/20,4769,,DEN,GJT,1,C,274769
2,7,2/7/20,4749,,CPR,DEN,1,C,274749
2,7,2/7/20,4748,,DEN,CPR,1,C,274748
2,7,2/7/20,4745,,SAF,DEN,1,C,274745
2,7,2/7/20,4736,,DEN,SAF,1,C,274736
2,7,2/7/20,4724,,ICT,DEN,1,B,274724
2,7,2/7/20,4721,,DEN,LIT,1,C,274721
2,7,2/7/20,4710,,XNA,DEN,1,C,274710
2,7,2/7/20,4707,,DEN,RAP,1,C,274707
2,7,2/7/20,4697,,HDN,DEN,1,B,274697
2,7,2/7/20,4695,,SGF,DEN,1,B,274695
2,7,2/7/20,4693,,GUC,DEN,1,C,274693
2,7,2/7/20,4686,,DEN,GJT,1,C,274686
2,7,2/7/20,4663,,ORD,ERI,1,C,274663
2,7,2/7/20,4656,,GJT,DEN,1,C,274656
2,7,2/7/20,4652,,DEN,HLN,1,C,274652
2,7,2/7/20,4649,,DEN,CPR,1,C,274649
2,7,2/7/20,4646,,DIK,DEN,1,B,274646
2,7,2/7/20,4643,,DEN,AMA,1,C,274643
2,7,2/7/20,4637,,DEN,MOT,1,C,274637
2,7,2/7/20,4621,,CPR,DEN,1,C,274621
2,7,2/7/20,4602,,DEN,GJT,1,B,274602
2,7,2/7/20,4545,,ORD,SYR,1,B,274545
2,7,2/7/20,4530,,SYR,ORD,1,B,274530
2,7,2/7/20,3963,,BTV,IAD,1,B,273963
2,7,2/7/20,3939,,LIT,DEN,1,C,273939
2,7,2/7/20,3924,,SYR,IAD,1,B,273924
2,7,2/7/20,3915,,ORD,ALB,1,B,273915
2,7,2/7/20,3911,,DEN,ATW,1,C,273911
2,7,2/7/20,3904,N431AW,ORD,BTV,1,B,273904N431AW
2,7,2/7/20,3817,,IAD,BTV,1,B,273817
2,7,2/7/20,3807,N468AW,ITH,IAD,1,A,273807N468AW
2,7,2/7/20,3786,,BTV,ORD,1,B,273786
2,6,2/6/20,5013,,EWR,JAX,1,B,265013
2,6,2/6/20,5013,,JAX,IAD,1,B,265013
2,6,2/6/20,4986,N12157,IAD,CHO,1,B,264986N12157
2,6,2/6/20,4950,,CHO,IAD,1,B,264950
2,6,2/6/20,4925,,EWR,BTV,1,B,264925
2,6,2/6/20,4870,N23139,IAD,SCE,1,B,264870N23139
2,6,2/6/20,4777,N16112,DEN,GUC,1,B,264777N16112
2,6,2/6/20,4703,,PIA,ORD,1,C,264703
2,6,2/6/20,4693,,DEN,HDN,1,B,264693
2,6,2/6/20,4693,,GUC,DEN,1,B,264693
2,6,2/6/20,4688,,ORD,PIA,1,C,264688
2,6,2/6/20,4672,,IDA,DEN,1,B,264672
2,6,2/6/20,4671,,HDN,DEN,1,B,264671
2,6,2/6/20,4648,,HDN,DEN,1,B,264648
2,6,2/6/20,4642,,DEN,HDN,1,B,264642
2,6,2/6/20,4612,,DEN,HDN,1,B,264612
2,6,2/6/20,4604,N11106,DEN,IDA,1,B,264604N11106
2,5,2/5/20,4951,,STL,IAD,1,B,254951
2,5,2/5/20,4907,,ORD,STL,1,B,254907
2,5,2/5/20,4761,,ORD,COU,1,C,254761
2,5,2/5/20,4702,,COU,ORD,1,C,254702
2,2,2/2/20,550,,SAN,DEN,1,A,22550
2,3,2/3/20,570,,SLC,DEN,1,B,23570
2,4,2/4/20,1530,,ATL,EWR,1,A,241530
2,4,2/4/20,1261,,EWR,MCO,1,A,241261
2,6,2/6/20,1053,,CLT,MCO,1,A,261053
2,6,2/6/20,1110,,MCO,LGA,1,B,261110
2,6,2/6/20,1500,,ATL,ISP,1,B,261500
2,6,2/6/20,2551,,ATL,TPA,1,A,262551
2,6,2/6/20,900,,RSW,ALB,1,A,26900
2,6,2/6/20,1168,,MCO,PHL,1,B,261168
2,6,2/6/20,2374,,TPA,PHL,1,A,262374
2,6,2/6/20,1511,,LGA,ATL,1,B,261511
2,6,2/6/20,2847,,ISP,FLL,1,B,262847
2,6,2/6/20,2146,,LAS,CLT,1,B,262146
2,6,2/6/20,901,,ALB,RSW,1,A,26901
2,6,2/6/20,1171,,PHL,MCO,1,B,261171
2,6,2/6/20,2442,,FLL,CLE,1,B,262442
2,6,2/6/20,1050,N714FR,MCO,CLT,1,A,261050N714FR
2,6,2/6/20,2147,N716FR,CLT,LAS,1,B,262147N716FR
2,7,2/7/20,883,,TTN,CLT,1,B,27883
2,7,2/7/20,390,,DEN,BNA,1,B,27390
2,7,2/7/20,1006,,MCO,ALB,1,B,271006
2,7,2/7/20,386,,DEN,SAT,1,B,27386
2,7,2/7/20,882,,CLT,TTN,1,B,27882
2,7,2/7/20,2162,,LAX,LAS,1,A,272162
2,7,2/7/20,1034,,MCO,BTV,1,B,271034
2,7,2/7/20,1135,,MCO,MSP,1,A,271135
2,7,2/7/20,391,,BNA,DEN,1,B,27391
2,7,2/7/20,1007,,ALB,MCO,1,B,271007
2,7,2/7/20,2878,,MIA,LGA,1,B,272878
2,7,2/7/20,387,,SAT,DEN,1,B,27387
2,7,2/7/20,1438,,RSW,ORD,1,A,271438
2,7,2/7/20,479,,MSY,DEN,1,B,27479
2,7,2/7/20,757,,DEN,PHX,1,B,27757
2,7,2/7/20,1134,,MSP,MCO,1,A,271134
2,7,2/7/20,1035,,BTV,MCO,1,B,271035
2,7,2/7/20,756,,PHX,DEN,1,B,27756
2,7,2/7/20,2879,,LGA,MIA,1,B,272879
2,7,2/7/20,478,N709FR,DEN,MSY,1,B,27478N709FR
2,7,2/7/20,2163,N941FR,LAS,LAX,1,A,272163N941FR
2,8,2/8/20,1439,,ORD,RSW,1,A,281439
2,8,2/8/20,1590,,ATL,RDU,1,A,281590
2,8,2/8/20,2069,,RDU,LAS,1,A,282069
2,8,2/8/20,410,,DEN,ORD,1,A,28410
2,8,2/8/20,1591,N332FR,RDU,ATL,1,A,281591N332FR
2,9,2/9/20,411,,ORD,DEN,1,A,29411
2,9,2/9/20,915,,DTW,RSW,1,A,29915
2,9,2/9/20,900,,RSW,ALB,1,A,29900
2,9,2/9/20,901,,ALB,RSW,1,A,29901
2,9,2/9/20,927,N211FR,ISP,RSW,1,A,29927N211FR
2,10,2/10/20,2415,,CLE,PHX,1,A,2102415
2,10,2/10/20,2534,,TPA,PVD,1,A,2102534
2,10,2/10/20,2501,,BUF,TPA,1,A,2102501
2,10,2/10/20,2535,,PVD,TPA,1,A,2102535
2,10,2/10/20,2500,N216FR,TPA,BUF,1,A,2102500N216FR
2,10,2/10/20,1511,N322FR,LGA,ATL,1,A,2101511N322FR
2,11,2/11/20,171,,PHL,DEN,1,A,211171
2,11,2/11/20,459,,MSP,DEN,1,A,211459
2,12,2/12/20,2931,N346FR,DTW,PHX,1,A,2122931N346FR
2,14,2/14/20,826,,TPA,TTN,1,A,214826
2,14,2/14/20,2501,N353FR,BUF,TPA,1,A,2142501N353FR
2,16,2/16/20,2058,,LAS,OMA,1,A,2162058
2,16,2/16/20,198,,DEN,CLT,1,A,216198
2,16,2/16/20,2059,,OMA,LAS,1,A,2162059
2,16,2/16/20,199,,CLT,DEN,1,A,216199
2,16,2/16/20,2086,,LAS,SLC,1,A,2162086
2,16,2/16/20,260,,DEN,DFW,1,A,216260
2,16,2/16/20,2087,,SLC,LAS,1,A,2162087
2,16,2/16/20,1070,,MCO,DTW,1,A,2161070
2,16,2/16/20,265,,DFW,DEN,1,A,216265
2,16,2/16/20,1071,,DTW,MCO,1,A,2161071
2,16,2/16/20,1182,,MCO,PVD,1,A,2161182
2,17,2/17/20,1183,,PVD,MCO,1,A,2171183
2,17,2/17/20,405,,DEN,LAX,1,A,217405
2,17,2/17/20,404,,LAX,DEN,1,A,217404
2,17,2/17/20,1126,,MCO,MKE,1,A,2171126
2,17,2/17/20,1127,,MKE,MCO,1,A,2171127
2,17,2/17/20,1118,,MCO,MDT,1,A,2171118
2,17,2/17/20,1119,,MDT,MCO,1,A,2171119
2,18,2/18/20,819,,TTN,PBI,1,A,218819
2,18,2/18/20,1267,,MCO,MCI,1,A,2181267
2,18,2/18/20,820,,PBI,TTN,1,A,218820
2,18,2/18/20,1012,,ATL,MCO,1,A,2181012
2,18,2/18/20,1266,,MCI,MCO,1,A,2181266
2,19,2/19/20,801,,TTN,MCO,1,A,219801
2,19,2/19/20,1243,N346FR,BWI,MCO,1,A,2191243N346FR
2,20,2/20/20,411,,ORD,DEN,1,A,220411
2,20,2/20/20,1143,,MCO,OKC,1,A,2201143
2,20,2/20/20,218,,DEN,XNA,1,A,220218
2,20,2/20/20,1142,,OKC,MCO,1,A,2201142
2,20,2/20/20,219,,XNA,DEN,1,A,220219
2,20,2/20/20,706,,DEN,HRL,1,A,220706
2,20,2/20/20,1086,,MCO,IAD,1,A,2201086
2,20,2/20/20,1087,,IAD,MCO,1,A,2201087
2,20,2/20/20,707,,HRL,DEN,1,A,220707
2,20,2/20/20,1182,,MCO,PVD,1,A,2201182
2,21,2/21/20,1183,,PVD,MCO,1,A,2211183
2,23,2/23/20,2435,,CLE,TPA,1,A,2232435
2,23,2/23/20,2434,,TPA,CLE,1,A,2232434
2,23,2/23/20,819,,TTN,PBI,1,A,223819
2,23,2/23/20,820,,PBI,TTN,1,A,223820
